rt,coherence,decision,animal
352.0,512.0,1.0,0.0
654.0,128.0,1.0,0.0
844.0,64.0,1.0,0.0
1320.0,32.0,1.0,0.0
611.0,64.0,1.0,0.0
697.0,256.0,1.0,0.0
1051.0,0.0,1.0,0.0
579.0,256.0,1.0,0.0
484.0,512.0,1.0,0.0
697.0,32.0,0.0,0.0
1006.0,128.0,1.0,0.0
836.0,0.0,0.0,0.0
574.0,64.0,1.0,0.0
555.0,512.0,1.0,0.0
604.0,512.0,1.0,0.0
716.0,128.0,1.0,0.0
789.0,32.0,1.0,0.0
825.0,0.0,0.0,0.0
1090.0,64.0,0.0,0.0
675.0,256.0,1.0,0.0
579.0,128.0,1.0,0.0
841.0,256.0,1.0,0.0
905.0,0.0,1.0,0.0
1070.0,32.0,0.0,0.0
864.0,128.0,1.0,0.0
830.0,0.0,1.0,0.0
992.0,64.0,1.0,0.0
535.0,256.0,1.0,0.0
650.0,256.0,1.0,0.0
941.0,64.0,1.0,0.0
1047.0,32.0,0.0,0.0
968.0,0.0,0.0,0.0
452.0,512.0,1.0,0.0
772.0,128.0,1.0,0.0
623.0,32.0,1.0,0.0
569.0,512.0,1.0,0.0
484.0,256.0,1.0,0.0
858.0,0.0,0.0,0.0
971.0,32.0,1.0,0.0
666.0,64.0,1.0,0.0
584.0,512.0,1.0,0.0
688.0,512.0,1.0,0.0
1010.0,64.0,1.0,0.0
856.0,32.0,1.0,0.0
849.0,128.0,1.0,0.0
969.0,0.0,0.0,0.0
988.0,128.0,1.0,0.0
619.0,256.0,1.0,0.0
651.0,128.0,1.0,0.0
644.0,0.0,0.0,0.0
671.0,0.0,1.0,0.0
795.0,256.0,1.0,0.0
793.0,32.0,1.0,0.0
764.0,128.0,1.0,0.0
820.0,64.0,1.0,0.0
564.0,256.0,1.0,0.0
589.0,512.0,1.0,0.0
339.0,512.0,1.0,0.0
993.0,32.0,0.0,0.0
929.0,64.0,0.0,0.0
888.0,0.0,0.0,0.0
1071.0,32.0,1.0,0.0
822.0,128.0,1.0,0.0
656.0,256.0,1.0,0.0
740.0,256.0,1.0,0.0
878.0,64.0,0.0,0.0
871.0,64.0,1.0,0.0
885.0,128.0,1.0,0.0
502.0,512.0,1.0,0.0
802.0,0.0,0.0,0.0
345.0,512.0,1.0,0.0
849.0,32.0,0.0,0.0
647.0,128.0,1.0,1.0
762.0,0.0,1.0,1.0
648.0,512.0,1.0,1.0
540.0,64.0,1.0,1.0
472.0,256.0,1.0,1.0
1060.0,32.0,1.0,1.0
459.0,64.0,1.0,1.0
664.0,128.0,1.0,1.0
531.0,0.0,1.0,1.0
430.0,256.0,1.0,1.0
757.0,32.0,0.0,1.0
397.0,512.0,1.0,1.0
374.0,512.0,1.0,1.0
518.0,512.0,1.0,1.0
857.0,0.0,1.0,1.0
569.0,128.0,0.0,1.0
803.0,64.0,1.0,1.0
751.0,32.0,1.0,1.0
728.0,32.0,1.0,1.0
615.0,256.0,1.0,1.0
748.0,64.0,1.0,1.0
691.0,128.0,1.0,1.0
571.0,256.0,1.0,1.0
785.0,0.0,0.0,1.0
901.0,128.0,1.0,1.0
824.0,64.0,1.0,1.0
658.0,512.0,1.0,1.0
790.0,64.0,1.0,1.0
821.0,0.0,1.0,1.0
433.0,256.0,1.0,1.0
580.0,32.0,1.0,1.0
948.0,32.0,0.0,1.0
601.0,256.0,1.0,1.0
612.0,512.0,1.0,1.0
502.0,128.0,1.0,1.0
495.0,0.0,0.0,1.0
381.0,128.0,1.0,1.0
729.0,128.0,1.0,1.0
756.0,32.0,0.0,1.0
657.0,64.0,0.0,1.0
382.0,512.0,1.0,1.0
343.0,256.0,1.0,1.0
431.0,512.0,1.0,1.0
810.0,128.0,1.0,1.0
714.0,0.0,1.0,1.0
444.0,128.0,1.0,1.0
753.0,64.0,1.0,1.0
765.0,0.0,0.0,1.0
651.0,32.0,1.0,1.0
761.0,32.0,1.0,1.0
435.0,512.0,1.0,1.0
710.0,64.0,0.0,1.0
578.0,256.0,1.0,1.0
973.0,32.0,0.0,1.0
626.0,256.0,1.0,1.0
948.0,64.0,1.0,1.0
361.0,512.0,1.0,1.0
652.0,32.0,1.0,1.0
727.0,128.0,1.0,1.0
513.0,256.0,1.0,1.0
698.0,0.0,0.0,1.0
758.0,64.0,0.0,1.0
578.0,128.0,1.0,1.0
915.0,0.0,0.0,1.0
560.0,512.0,1.0,1.0
555.0,32.0,1.0,1.0
726.0,128.0,1.0,1.0
762.0,128.0,1.0,1.0
824.0,32.0,1.0,1.0
653.0,64.0,0.0,1.0
636.0,512.0,1.0,1.0
779.0,0.0,1.0,1.0
463.0,512.0,1.0,1.0
556.0,256.0,1.0,1.0
737.0,0.0,1.0,1.0
800.0,64.0,1.0,1.0
422.0,256.0,1.0,1.0
797.0,0.0,0.0,1.0
383.0,512.0,1.0,1.0
688.0,128.0,0.0,1.0
727.0,32.0,1.0,1.0
537.0,32.0,1.0,1.0
703.0,64.0,0.0,1.0
739.0,64.0,1.0,1.0
590.0,256.0,1.0,1.0
507.0,256.0,1.0,1.0
416.0,512.0,1.0,1.0
891.0,0.0,0.0,1.0
548.0,128.0,1.0,1.0
615.0,256.0,1.0,1.0
511.0,512.0,1.0,1.0
846.0,64.0,1.0,1.0
731.0,128.0,1.0,1.0
543.0,64.0,1.0,1.0
619.0,256.0,1.0,1.0
914.0,0.0,1.0,1.0
511.0,128.0,1.0,1.0
558.0,0.0,0.0,1.0
413.0,512.0,1.0,1.0
677.0,32.0,1.0,1.0
746.0,32.0,0.0,1.0
493.0,128.0,1.0,1.0
387.0,512.0,1.0,1.0
564.0,64.0,0.0,1.0
607.0,32.0,0.0,1.0
477.0,256.0,1.0,1.0
1244.0,0.0,1.0,1.0
836.0,64.0,0.0,1.0
682.0,0.0,0.0,1.0
489.0,512.0,1.0,1.0
731.0,256.0,1.0,1.0
805.0,32.0,0.0,1.0
542.0,128.0,1.0,1.0
798.0,64.0,1.0,1.0
771.0,0.0,1.0,1.0
757.0,256.0,1.0,1.0
693.0,128.0,1.0,1.0
618.0,256.0,1.0,1.0
851.0,32.0,1.0,1.0
929.0,32.0,1.0,1.0
388.0,512.0,1.0,1.0
740.0,0.0,1.0,1.0
612.0,128.0,1.0,1.0
406.0,512.0,1.0,1.0
731.0,64.0,0.0,1.0
971.0,0.0,0.0,1.0
675.0,32.0,0.0,1.0
624.0,64.0,1.0,1.0
490.0,128.0,1.0,1.0
373.0,512.0,1.0,1.0
673.0,64.0,1.0,1.0
649.0,32.0,1.0,1.0
602.0,256.0,1.0,1.0
483.0,256.0,1.0,1.0
817.0,0.0,1.0,1.0
500.0,128.0,1.0,1.0
527.0,512.0,1.0,1.0
423.0,32.0,1.0,1.0
462.0,512.0,1.0,1.0
459.0,256.0,1.0,1.0
625.0,256.0,1.0,1.0
627.0,0.0,1.0,1.0
559.0,128.0,1.0,1.0
713.0,64.0,1.0,1.0
843.0,64.0,0.0,1.0
894.0,0.0,1.0,1.0
743.0,32.0,0.0,1.0
421.0,128.0,1.0,1.0
404.0,512.0,1.0,1.0
817.0,64.0,1.0,1.0
544.0,512.0,1.0,1.0
581.0,64.0,1.0,1.0
628.0,32.0,0.0,1.0
717.0,0.0,1.0,1.0
791.0,32.0,0.0,1.0
547.0,512.0,1.0,1.0
467.0,256.0,1.0,1.0
603.0,128.0,1.0,1.0
633.0,128.0,1.0,1.0
690.0,256.0,1.0,1.0
633.0,0.0,1.0,1.0
481.0,256.0,1.0,1.0
637.0,32.0,1.0,1.0
686.0,128.0,1.0,1.0
751.0,0.0,0.0,1.0
761.0,32.0,1.0,1.0
477.0,256.0,1.0,1.0
738.0,0.0,0.0,1.0
620.0,64.0,1.0,1.0
635.0,512.0,1.0,1.0
644.0,64.0,1.0,1.0
713.0,128.0,1.0,1.0
594.0,512.0,1.0,1.0
594.0,256.0,1.0,1.0
904.0,32.0,1.0,1.0
795.0,0.0,1.0,1.0
568.0,64.0,0.0,1.0
640.0,512.0,1.0,1.0
727.0,32.0,1.0,1.0
888.0,0.0,0.0,1.0
544.0,128.0,1.0,1.0
938.0,64.0,1.0,1.0
552.0,256.0,1.0,1.0
798.0,128.0,1.0,1.0
498.0,512.0,1.0,1.0
1236.0,32.0,1.0,1.0
611.0,256.0,1.0,1.0
646.0,256.0,1.0,1.0
1169.0,0.0,0.0,1.0
893.0,32.0,1.0,1.0
420.0,512.0,1.0,1.0
565.0,512.0,1.0,1.0
802.0,128.0,1.0,1.0
612.0,128.0,1.0,1.0
703.0,64.0,1.0,1.0
729.0,64.0,1.0,1.0
905.0,0.0,0.0,1.0
402.0,512.0,1.0,1.0
754.0,64.0,1.0,1.0
701.0,256.0,1.0,1.0
473.0,128.0,1.0,1.0
970.0,128.0,1.0,1.0
413.0,32.0,0.0,1.0
555.0,256.0,1.0,1.0
580.0,512.0,1.0,1.0
720.0,0.0,0.0,1.0
1210.0,32.0,1.0,1.0
920.0,0.0,1.0,1.0
746.0,64.0,1.0,1.0
821.0,64.0,0.0,1.0
906.0,0.0,1.0,1.0
823.0,128.0,1.0,1.0
663.0,256.0,1.0,1.0
544.0,64.0,0.0,1.0
781.0,128.0,1.0,1.0
865.0,32.0,1.0,1.0
455.0,512.0,1.0,1.0
719.0,256.0,1.0,1.0
649.0,512.0,1.0,1.0
896.0,32.0,1.0,1.0
973.0,0.0,0.0,1.0
677.0,512.0,1.0,1.0
967.0,0.0,0.0,1.0
687.0,128.0,1.0,1.0
639.0,128.0,1.0,1.0
798.0,32.0,1.0,1.0
542.0,512.0,1.0,1.0
847.0,64.0,1.0,1.0
598.0,0.0,1.0,1.0
588.0,256.0,1.0,1.0
704.0,256.0,1.0,1.0
1007.0,32.0,0.0,1.0
994.0,128.0,0.0,1.0
789.0,64.0,0.0,1.0
1040.0,64.0,1.0,1.0
773.0,32.0,0.0,1.0
682.0,32.0,1.0,1.0
461.0,512.0,1.0,1.0
780.0,0.0,0.0,1.0
476.0,128.0,1.0,1.0
554.0,256.0,1.0,1.0
842.0,0.0,1.0,1.0
455.0,512.0,1.0,1.0
566.0,256.0,1.0,1.0
624.0,512.0,1.0,1.0
789.0,128.0,1.0,1.0
459.0,512.0,1.0,1.0
825.0,0.0,0.0,1.0
847.0,32.0,1.0,1.0
569.0,256.0,1.0,1.0
699.0,128.0,1.0,1.0
562.0,64.0,1.0,1.0
718.0,256.0,1.0,1.0
580.0,0.0,0.0,1.0
533.0,64.0,1.0,1.0
601.0,32.0,1.0,1.0
681.0,128.0,1.0,1.0
549.0,128.0,1.0,1.0
536.0,256.0,1.0,1.0
433.0,512.0,1.0,1.0
612.0,0.0,1.0,1.0
904.0,32.0,0.0,1.0
677.0,64.0,1.0,1.0
881.0,0.0,0.0,1.0
579.0,256.0,1.0,1.0
394.0,512.0,1.0,1.0
714.0,32.0,1.0,1.0
822.0,64.0,0.0,1.0
704.0,32.0,0.0,1.0
734.0,64.0,0.0,1.0
376.0,512.0,1.0,1.0
552.0,32.0,1.0,1.0
578.0,512.0,1.0,1.0
648.0,0.0,0.0,1.0
575.0,256.0,1.0,1.0
521.0,0.0,1.0,1.0
1367.0,64.0,1.0,1.0
575.0,128.0,1.0,1.0
788.0,128.0,1.0,1.0
666.0,256.0,1.0,1.0
461.0,32.0,1.0,1.0
337.0,256.0,1.0,1.0
594.0,64.0,1.0,1.0
403.0,0.0,0.0,1.0
424.0,128.0,1.0,1.0
449.0,64.0,1.0,1.0
617.0,0.0,0.0,1.0
382.0,512.0,1.0,1.0
810.0,32.0,0.0,1.0
673.0,128.0,1.0,1.0
356.0,512.0,1.0,1.0
605.0,256.0,1.0,1.0
749.0,32.0,0.0,1.0
730.0,128.0,1.0,1.0
494.0,256.0,1.0,1.0
786.0,32.0,1.0,1.0
392.0,128.0,1.0,1.0
841.0,0.0,1.0,1.0
534.0,256.0,1.0,1.0
385.0,512.0,1.0,1.0
606.0,512.0,1.0,1.0
883.0,64.0,1.0,1.0
647.0,0.0,0.0,1.0
595.0,64.0,1.0,1.0
646.0,128.0,1.0,1.0
959.0,32.0,0.0,1.0
464.0,256.0,1.0,1.0
784.0,0.0,1.0,1.0
701.0,256.0,1.0,1.0
623.0,64.0,1.0,1.0
796.0,32.0,1.0,1.0
508.0,512.0,1.0,1.0
923.0,0.0,0.0,1.0
414.0,512.0,1.0,1.0
616.0,128.0,1.0,1.0
727.0,64.0,0.0,1.0
507.0,128.0,1.0,1.0
766.0,0.0,0.0,1.0
566.0,32.0,0.0,1.0
507.0,256.0,1.0,1.0
495.0,512.0,1.0,1.0
1131.0,0.0,1.0,1.0
833.0,64.0,1.0,1.0
454.0,256.0,1.0,1.0
417.0,512.0,1.0,1.0
728.0,128.0,1.0,1.0
787.0,64.0,0.0,1.0
822.0,32.0,1.0,1.0
484.0,256.0,1.0,1.0
818.0,32.0,0.0,1.0
515.0,512.0,1.0,1.0
809.0,128.0,1.0,1.0
1242.0,0.0,0.0,1.0
828.0,0.0,1.0,1.0
439.0,32.0,1.0,1.0
582.0,512.0,1.0,1.0
916.0,64.0,1.0,1.0
587.0,256.0,1.0,1.0
692.0,64.0,1.0,1.0
920.0,128.0,0.0,1.0
378.0,256.0,1.0,1.0
407.0,64.0,1.0,1.0
557.0,64.0,1.0,1.0
388.0,512.0,1.0,1.0
432.0,0.0,1.0,1.0
712.0,256.0,1.0,1.0
494.0,128.0,1.0,1.0
854.0,32.0,1.0,1.0
659.0,0.0,0.0,1.0
390.0,512.0,1.0,1.0
612.0,128.0,1.0,1.0
876.0,32.0,0.0,1.0
690.0,32.0,0.0,1.0
669.0,0.0,1.0,1.0
307.0,512.0,1.0,1.0
371.0,512.0,1.0,1.0
561.0,128.0,1.0,1.0
568.0,64.0,1.0,1.0
575.0,64.0,1.0,1.0
545.0,256.0,1.0,1.0
570.0,256.0,1.0,1.0
758.0,0.0,0.0,1.0
507.0,128.0,1.0,1.0
590.0,32.0,0.0,1.0
435.0,0.0,1.0,1.0
743.0,64.0,0.0,1.0
388.0,512.0,1.0,1.0
422.0,64.0,1.0,1.0
361.0,512.0,1.0,1.0
539.0,128.0,1.0,1.0
656.0,32.0,0.0,1.0
443.0,256.0,1.0,1.0
531.0,32.0,1.0,1.0
416.0,256.0,1.0,1.0
1137.0,128.0,1.0,1.0
628.0,0.0,0.0,1.0
323.0,512.0,1.0,1.0
689.0,256.0,1.0,1.0
703.0,128.0,1.0,1.0
401.0,512.0,1.0,1.0
625.0,64.0,1.0,1.0
658.0,0.0,0.0,1.0
422.0,128.0,1.0,1.0
1104.0,32.0,1.0,1.0
832.0,64.0,1.0,1.0
641.0,32.0,1.0,1.0
370.0,256.0,1.0,1.0
800.0,0.0,0.0,1.0
623.0,128.0,1.0,1.0
909.0,128.0,0.0,1.0
610.0,0.0,1.0,1.0
616.0,64.0,1.0,1.0
390.0,256.0,1.0,1.0
817.0,32.0,0.0,1.0
530.0,256.0,1.0,1.0
383.0,512.0,1.0,1.0
542.0,64.0,0.0,1.0
449.0,512.0,1.0,1.0
589.0,32.0,0.0,1.0
917.0,0.0,1.0,1.0
405.0,512.0,1.0,1.0
567.0,256.0,1.0,1.0
421.0,256.0,1.0,1.0
613.0,0.0,1.0,1.0
446.0,512.0,1.0,1.0
683.0,0.0,0.0,1.0
621.0,64.0,0.0,1.0
741.0,128.0,1.0,1.0
697.0,64.0,1.0,1.0
451.0,32.0,1.0,1.0
417.0,128.0,1.0,1.0
810.0,32.0,0.0,1.0
590.0,256.0,1.0,1.0
689.0,32.0,1.0,1.0
696.0,64.0,1.0,1.0
589.0,256.0,1.0,1.0
745.0,0.0,1.0,1.0
455.0,512.0,1.0,1.0
525.0,128.0,1.0,1.0
497.0,512.0,1.0,1.0
516.0,0.0,0.0,1.0
593.0,64.0,1.0,1.0
633.0,128.0,1.0,1.0
525.0,512.0,1.0,1.0
968.0,64.0,1.0,1.0
652.0,256.0,1.0,1.0
524.0,0.0,1.0,1.0
432.0,256.0,1.0,1.0
676.0,32.0,1.0,1.0
571.0,128.0,1.0,1.0
756.0,128.0,1.0,1.0
709.0,0.0,1.0,1.0
566.0,32.0,1.0,1.0
826.0,64.0,1.0,1.0
565.0,512.0,1.0,1.0
459.0,256.0,1.0,1.0
388.0,64.0,1.0,1.0
724.0,32.0,0.0,1.0
599.0,64.0,0.0,1.0
1671.0,128.0,1.0,1.0
910.0,0.0,0.0,1.0
672.0,32.0,1.0,1.0
424.0,512.0,1.0,1.0
623.0,128.0,1.0,1.0
1017.0,0.0,1.0,1.0
539.0,256.0,0.0,1.0
342.0,512.0,1.0,1.0
461.0,512.0,1.0,1.0
681.0,256.0,1.0,1.0
451.0,256.0,1.0,1.0
875.0,32.0,0.0,1.0
810.0,128.0,0.0,1.0
592.0,0.0,1.0,1.0
408.0,64.0,1.0,1.0
719.0,32.0,0.0,1.0
582.0,0.0,0.0,1.0
363.0,512.0,1.0,1.0
851.0,64.0,0.0,1.0
772.0,128.0,1.0,1.0
355.0,512.0,1.0,1.0
359.0,256.0,1.0,1.0
525.0,128.0,1.0,1.0
332.0,512.0,1.0,1.0
302.0,32.0,0.0,1.0
449.0,0.0,1.0,1.0
340.0,256.0,1.0,1.0
555.0,32.0,0.0,1.0
664.0,128.0,1.0,1.0
595.0,64.0,1.0,1.0
698.0,64.0,0.0,1.0
865.0,0.0,1.0,1.0
874.0,128.0,0.0,1.0
513.0,256.0,1.0,1.0
644.0,64.0,1.0,1.0
519.0,128.0,1.0,1.0
354.0,256.0,1.0,1.0
568.0,512.0,1.0,1.0
686.0,0.0,0.0,1.0
399.0,512.0,1.0,1.0
447.0,32.0,1.0,1.0
629.0,64.0,0.0,1.0
864.0,32.0,1.0,1.0
619.0,0.0,1.0,1.0
429.0,128.0,1.0,1.0
1001.0,128.0,1.0,1.0
433.0,256.0,1.0,1.0
592.0,64.0,0.0,1.0
838.0,0.0,1.0,1.0
660.0,256.0,1.0,1.0
805.0,64.0,1.0,1.0
434.0,512.0,1.0,1.0
680.0,32.0,1.0,1.0
676.0,512.0,1.0,1.0
779.0,0.0,0.0,1.0
647.0,32.0,0.0,1.0
712.0,64.0,0.0,1.0
552.0,32.0,0.0,1.0
441.0,256.0,1.0,1.0
461.0,512.0,1.0,1.0
964.0,0.0,1.0,1.0
357.0,512.0,1.0,1.0
621.0,128.0,1.0,1.0
500.0,0.0,0.0,1.0
596.0,256.0,1.0,1.0
584.0,128.0,1.0,1.0
696.0,64.0,1.0,1.0
670.0,32.0,1.0,1.0
620.0,64.0,1.0,1.0
334.0,512.0,1.0,1.0
501.0,256.0,1.0,1.0
723.0,128.0,0.0,1.0
811.0,32.0,1.0,1.0
433.0,512.0,1.0,1.0
451.0,32.0,1.0,1.0
664.0,128.0,1.0,1.0
371.0,256.0,1.0,1.0
633.0,0.0,0.0,1.0
724.0,64.0,0.0,1.0
601.0,256.0,1.0,1.0
415.0,128.0,1.0,1.0
473.0,256.0,1.0,1.0
536.0,0.0,0.0,1.0
357.0,512.0,1.0,1.0
503.0,64.0,1.0,1.0
506.0,0.0,1.0,1.0
460.0,32.0,0.0,1.0
510.0,64.0,1.0,1.0
701.0,32.0,0.0,1.0
338.0,512.0,1.0,1.0
640.0,128.0,1.0,1.0
488.0,64.0,1.0,1.0
582.0,256.0,1.0,1.0
611.0,128.0,1.0,1.0
658.0,32.0,0.0,1.0
673.0,64.0,0.0,1.0
415.0,512.0,1.0,1.0
615.0,512.0,1.0,1.0
839.0,0.0,0.0,1.0
476.0,256.0,1.0,1.0
563.0,128.0,1.0,1.0
782.0,32.0,1.0,1.0
577.0,0.0,0.0,1.0
569.0,256.0,1.0,1.0
341.0,512.0,1.0,1.0
635.0,32.0,1.0,1.0
593.0,64.0,0.0,1.0
495.0,64.0,1.0,1.0
412.0,256.0,1.0,1.0
508.0,128.0,1.0,1.0
617.0,0.0,1.0,1.0
642.0,0.0,1.0,1.0
568.0,32.0,0.0,1.0
363.0,512.0,1.0,1.0
203.0,128.0,1.0,1.0
707.0,0.0,1.0,1.0
417.0,128.0,1.0,1.0
737.0,0.0,0.0,1.0
425.0,256.0,1.0,1.0
328.0,512.0,1.0,1.0
499.0,64.0,1.0,1.0
641.0,32.0,1.0,1.0
494.0,512.0,1.0,1.0
520.0,128.0,1.0,1.0
438.0,256.0,1.0,1.0
433.0,32.0,0.0,1.0
433.0,64.0,1.0,1.0
658.0,64.0,1.0,1.0
494.0,0.0,0.0,1.0
493.0,0.0,1.0,1.0
588.0,32.0,1.0,1.0
681.0,128.0,0.0,1.0
605.0,32.0,0.0,1.0
594.0,256.0,1.0,1.0
415.0,256.0,1.0,1.0
467.0,128.0,1.0,1.0
787.0,64.0,0.0,1.0
433.0,512.0,1.0,1.0
561.0,512.0,1.0,1.0
466.0,0.0,0.0,1.0
1250.0,32.0,0.0,1.0
579.0,128.0,1.0,1.0
765.0,32.0,1.0,1.0
361.0,512.0,1.0,1.0
730.0,64.0,1.0,1.0
576.0,0.0,0.0,1.0
612.0,256.0,1.0,1.0
629.0,128.0,1.0,1.0
586.0,256.0,1.0,1.0
384.0,512.0,1.0,1.0
680.0,64.0,1.0,1.0
878.0,0.0,1.0,1.0
455.0,256.0,1.0,1.0
365.0,512.0,1.0,1.0
1065.0,0.0,0.0,1.0
479.0,256.0,1.0,1.0
526.0,64.0,1.0,1.0
1003.0,32.0,1.0,1.0
559.0,128.0,1.0,1.0
688.0,128.0,1.0,1.0
722.0,32.0,0.0,1.0
960.0,64.0,1.0,1.0
423.0,512.0,1.0,1.0
549.0,128.0,1.0,1.0
453.0,256.0,1.0,1.0
700.0,64.0,1.0,1.0
667.0,128.0,1.0,1.0
377.0,256.0,1.0,1.0
378.0,512.0,1.0,1.0
1030.0,0.0,0.0,1.0
772.0,64.0,1.0,1.0
653.0,0.0,1.0,1.0
452.0,32.0,1.0,1.0
716.0,32.0,1.0,1.0
355.0,512.0,1.0,1.0
640.0,64.0,1.0,1.0
632.0,256.0,1.0,1.0
370.0,512.0,1.0,1.0
873.0,32.0,1.0,1.0
784.0,64.0,0.0,1.0
591.0,0.0,0.0,1.0
477.0,512.0,1.0,1.0
674.0,0.0,1.0,1.0
625.0,128.0,1.0,1.0
604.0,128.0,1.0,1.0
616.0,256.0,1.0,1.0
811.0,32.0,0.0,1.0
532.0,256.0,1.0,1.0
699.0,0.0,0.0,1.0
750.0,128.0,0.0,1.0
387.0,512.0,1.0,1.0
920.0,32.0,0.0,1.0
402.0,512.0,1.0,1.0
546.0,256.0,1.0,1.0
756.0,128.0,0.0,1.0
543.0,0.0,1.0,1.0
677.0,64.0,1.0,1.0
630.0,32.0,1.0,1.0
678.0,64.0,1.0,1.0
393.0,256.0,1.0,1.0
386.0,512.0,1.0,1.0
660.0,32.0,0.0,1.0
492.0,128.0,1.0,1.0
607.0,128.0,1.0,1.0
551.0,0.0,0.0,1.0
884.0,32.0,1.0,1.0
613.0,64.0,1.0,1.0
495.0,256.0,1.0,1.0
505.0,512.0,1.0,1.0
836.0,128.0,1.0,1.0
507.0,256.0,1.0,1.0
1482.0,0.0,0.0,1.0
455.0,256.0,1.0,1.0
629.0,32.0,0.0,1.0
678.0,128.0,1.0,1.0
794.0,0.0,1.0,1.0
1170.0,32.0,1.0,1.0
893.0,64.0,1.0,1.0
619.0,64.0,0.0,1.0
504.0,512.0,1.0,1.0
653.0,512.0,1.0,1.0
427.0,128.0,1.0,1.0
488.0,32.0,1.0,1.0
888.0,64.0,1.0,1.0
458.0,256.0,1.0,1.0
580.0,512.0,1.0,1.0
795.0,0.0,0.0,1.0
805.0,128.0,0.0,1.0
1101.0,32.0,1.0,1.0
453.0,256.0,1.0,1.0
408.0,512.0,1.0,1.0
940.0,0.0,0.0,1.0
784.0,64.0,0.0,1.0
674.0,32.0,0.0,1.0
643.0,256.0,1.0,1.0
702.0,64.0,1.0,1.0
503.0,128.0,1.0,1.0
377.0,512.0,1.0,1.0
383.0,512.0,1.0,1.0
616.0,128.0,1.0,1.0
682.0,32.0,1.0,1.0
879.0,64.0,1.0,1.0
931.0,0.0,1.0,1.0
921.0,0.0,0.0,1.0
496.0,256.0,1.0,1.0
449.0,256.0,1.0,1.0
675.0,64.0,1.0,1.0
837.0,64.0,0.0,1.0
580.0,32.0,1.0,1.0
648.0,0.0,0.0,1.0
564.0,128.0,0.0,1.0
400.0,512.0,1.0,1.0
757.0,0.0,1.0,1.0
533.0,128.0,1.0,1.0
675.0,256.0,1.0,1.0
369.0,512.0,1.0,1.0
721.0,32.0,1.0,1.0
745.0,0.0,1.0,1.0
470.0,512.0,1.0,1.0
523.0,256.0,1.0,1.0
888.0,0.0,0.0,1.0
475.0,512.0,1.0,1.0
906.0,128.0,1.0,1.0
731.0,32.0,1.0,1.0
661.0,64.0,1.0,1.0
789.0,64.0,1.0,1.0
497.0,256.0,1.0,1.0
596.0,32.0,0.0,1.0
690.0,128.0,1.0,1.0
773.0,64.0,1.0,1.0
461.0,512.0,1.0,1.0
787.0,0.0,1.0,1.0
1113.0,32.0,0.0,1.0
472.0,256.0,1.0,1.0
739.0,0.0,1.0,1.0
921.0,64.0,1.0,1.0
445.0,256.0,1.0,1.0
479.0,128.0,1.0,1.0
372.0,512.0,1.0,1.0
484.0,32.0,1.0,1.0
346.0,256.0,1.0,1.0
530.0,0.0,1.0,1.0
1061.0,64.0,1.0,1.0
620.0,128.0,1.0,1.0
557.0,128.0,1.0,1.0
685.0,32.0,0.0,1.0
528.0,512.0,1.0,1.0
436.0,512.0,1.0,1.0
579.0,256.0,1.0,1.0
627.0,64.0,1.0,1.0
967.0,0.0,0.0,1.0
607.0,32.0,1.0,1.0
647.0,256.0,1.0,1.0
467.0,0.0,0.0,1.0
608.0,128.0,1.0,1.0
883.0,0.0,1.0,1.0
879.0,32.0,1.0,1.0
722.0,128.0,1.0,1.0
416.0,512.0,1.0,1.0
357.0,512.0,1.0,1.0
598.0,64.0,1.0,1.0
911.0,64.0,1.0,1.0
611.0,32.0,0.0,1.0
663.0,32.0,1.0,1.0
410.0,128.0,1.0,1.0
580.0,0.0,0.0,1.0
644.0,128.0,1.0,1.0
928.0,0.0,1.0,1.0
563.0,32.0,0.0,1.0
591.0,64.0,0.0,1.0
349.0,256.0,1.0,1.0
506.0,512.0,1.0,1.0
844.0,64.0,1.0,1.0
378.0,512.0,1.0,1.0
410.0,256.0,1.0,1.0
461.0,256.0,1.0,1.0
438.0,512.0,1.0,1.0
860.0,64.0,1.0,1.0
501.0,256.0,1.0,1.0
661.0,32.0,1.0,1.0
577.0,512.0,1.0,1.0
1104.0,64.0,1.0,1.0
695.0,0.0,1.0,1.0
595.0,0.0,1.0,1.0
598.0,32.0,0.0,1.0
655.0,128.0,1.0,1.0
457.0,128.0,1.0,1.0
611.0,64.0,1.0,1.0
916.0,0.0,1.0,1.0
689.0,32.0,1.0,1.0
450.0,512.0,1.0,1.0
607.0,0.0,0.0,1.0
556.0,256.0,1.0,1.0
913.0,32.0,0.0,1.0
711.0,128.0,1.0,1.0
1034.0,64.0,0.0,1.0
503.0,512.0,1.0,1.0
541.0,256.0,1.0,1.0
682.0,128.0,1.0,1.0
725.0,0.0,1.0,1.0
375.0,512.0,1.0,1.0
742.0,32.0,1.0,1.0
843.0,0.0,1.0,1.0
636.0,64.0,1.0,1.0
940.0,64.0,0.0,1.0
395.0,256.0,1.0,1.0
461.0,512.0,1.0,1.0
504.0,32.0,1.0,1.0
511.0,256.0,1.0,1.0
738.0,128.0,1.0,1.0
609.0,128.0,1.0,1.0
627.0,32.0,1.0,1.0
481.0,512.0,1.0,1.0
825.0,64.0,1.0,1.0
497.0,128.0,1.0,1.0
474.0,64.0,1.0,1.0
760.0,32.0,0.0,1.0
448.0,256.0,1.0,1.0
1195.0,0.0,1.0,1.0
733.0,0.0,0.0,1.0
580.0,256.0,1.0,1.0
